time,az (m/s^2)
13.122639,0.7632
13.12682,0.6867
13.12979,0.6268
13.1304,0.7153
13.13318,0.6866
13.137376,0.4282
13.137954,0.2583
13.140393,0.4186
13.143447,0.7824
13.146319,0.7225
13.146898,0.5048
13.150597,0.5191
13.151505,0.5934
13.153984,0.3517
13.157794,0.1818
13.162151,0.3732
13.162825,0.7561
13.165674,0.8518
13.166271,0.6005
13.170604,0.5096
13.171172,0.5431
13.174928,0.4187
13.175505,0.2536
13.182606,0.378
13.183766,0.8326
13.186539,0.914
13.200146,0.6005
13.200846,0.3828
13.201226,0.4522
13.201607,0.5623
13.201972,0.4211
13.202354,0.39
13.202698,0.6795
13.203041,0.8781
13.205557,0.5479
13.207901,0.2727
13.210441,0.3924
13.213327,0.5312
13.214104,0.4474
13.218049,0.4617
13.219857,0.7369
13.222611,0.9427
13.225058,0.6986
13.226435,0.378
13.23103,0.4067
13.233171,0.6101
13.234799,0.5144
13.236642,0.3756
13.239749,0.5431
13.24265,0.8542
13.243754,0.7226
13.246722,0.3637
13.24955,0.3182
13.252137,0.5025
13.254489,0.524
13.259576,0.4977
13.260249,0.6029
13.262537,0.8757
13.263105,0.8805
13.266389,0.512
13.26804,0.3229
13.272133,0.4785
13.272748,0.5838
13.27881,0.4857
13.279433,0.5144
13.280113,0.8015
13.28262,0.9164
13.286144,0.6364
13.287881,0.3947
13.292519,0.4546
13.293175,0.5288
13.294583,0.3804
13.296777,0.2967
13.30137,0.5622
13.301751,0.8973
13.305595,0.7082
13.307727,0.4881
13.311119,0.5216
13.315099,0.6365
13.315422,0.4618
13.316741,0.2799
13.319767,0.4666
13.321673,0.7466
13.324984,0.6724
13.332127,0.4594
13.332892,0.4785
13.333366,0.6963
13.335515,0.6939
13.33608,0.4068
13.338466,0.4403
13.344532,0.6341
13.34521,0.5934
13.345664,0.3254
13.34904,0.3661
13.351462,0.6556
13.354249,0.7585
13.355829,0.5814
13.364101,0.5001
13.364821,0.6771
13.365355,0.6676
13.36574,0.3876
13.369721,0.1794
13.370273,0.4953
13.379004,0.7298
13.37948,0.6149
13.379724,0.5551
13.379958,0.7226
13.382233,0.8566
13.384336,0.5024
13.38759,0.2416
13.390415,0.3182
13.394173,0.536
13.39455,0.4953
13.399123,0.4953
13.399581,0.7345
13.401585,0.9523
13.405615,0.725
13.408606,0.3996
13.409135,0.2823
13.414692,0.4714
13.415087,0.5312
13.416416,0.3876
13.419207,0.5671
13.420753,0.8614
13.425288,0.7633
13.426937,0.4738
13.428869,0.3422
13.432309,0.4786
13.43351,0.6652
13.435249,0.5216
13.437882,0.5336
13.442067,0.7968
13.44352,0.8207
13.450905,0.5049
13.451423,0.347
13.451759,0.5456
13.453747,0.6987
13.45873,0.5671
13.45936,0.5288
13.4617,0.7394
13.463107,0.8207
13.465855,0.5001
13.468742,0.2465
13.47125,0.3852
13.471817,0.6748
13.480191,0.6245
13.480969,0.524
13.481405,0.6915
13.4818,0.871
13.485271,0.6532
13.487826,0.4068
13.490446,0.4427
13.495107,0.6891
13.496757,0.6461
13.497128,0.4738
13.499565,0.5192
13.500763,0.6915
13.504493,0.5982
13.506036,0.2991
13.51027,0.3111
13.51071,0.6006
13.514632,0.737
13.515348,0.5838
13.519888,0.5742
13.52272,0.8016
13.523192,0.8303
13.526603,0.4642
13.530616,0.3206
13.531088,0.4977
13.532506,0.5695
13.53603,0.4235
13.537312,0.4522
13.541655,0.8135
13.547043,0.9906
13.547567,0.7417
13.54796,0.433
13.551183,0.4785
13.551701,0.6006
13.554138,0.3853
13.556625,0.2465
13.561989,0.5073
13.562368,0.8399
13.564008,0.7322
13.56751,0.4977
13.569482,0.5743
13.571905,0.7753
13.578228,0.6317
13.578831,0.4355
13.579228,0.4858
13.58137,0.6964
13.582951,0.6198
13.585608,0.3662
13.588249,0.3494
13.591747,0.572
13.593388,0.5959
13.595571,0.4308
13.597712,0.4547
13.600583,0.7634
13.602934,0.8807
13.606886,0.5624
13.607981,0.3399
13.612077,0.5193
13.612399,0.5553
13.61584,0.3447
13.616965,0.3255
13.620616,0.6198
13.622296,0.7849
13.625475,0.6485
13.630377,0.5026
13.630784,0.6389
13.632488,0.7945
13.634583,0.5289
13.636473,0.28
13.640722,0.414
13.642434,0.6557
13.647402,0.56
13.647925,0.4236
13.649573,0.6078
13.651655,0.8303
13.654066,0.7035
13.657216,0.4355
13.658845,0.4499
13.664749,0.6413
13.665313,0.5265
13.665702,0.3063
13.66896,0.4403
13.671888,0.761
13.681009,0.7634
13.681722,0.5624
13.682117,0.5025
13.682519,0.6509
13.683569,0.6031
13.686213,0.3279
13.689139,0.2824
13.695553,0.6126
13.696002,0.7729
13.69628,0.5695
13.698102,0.4331
13.700792,0.6389
13.70246,0.6748
13.706104,0.4068
13.707974,0.3613
13.715602,0.6796
13.71611,0.8519
13.716439,0.6772
13.718625,0.4523
13.719061,0.4738
13.723103,0.5887
13.72765,0.4068
13.728205,0.2441
13.730299,0.4786
13.733352,0.8184
13.734213,0.7251
13.738648,0.4595
13.73911,0.4332
13.742169,0.5744
13.744867,0.4715
13.746744,0.3016
13.749731,0.4523
13.751305,0.8041
13.754937,0.8448
13.763712,0.6174
13.764384,0.5145
13.76489,0.6605
13.765301,0.5936
13.767188,0.3639
13.76912,0.304
13.771551,0.5768
13.77798,0.7132
13.778512,0.5026
13.778767,0.4332
13.7809,0.6342
13.782475,0.7922
13.786888,0.6007
13.78728,0.493
13.7908,0.6916
13.795067,0.8376
13.795422,0.6007
13.79787,0.4117
13.800456,0.5074
13.803425,0.5864
13.805426,0.4237
13.807429,0.3423
13.809791,0.5696
13.81349,0.8328
13.815526,0.6964
13.816567,0.4571
13.81915,0.5002
13.82107,0.6701
13.824385,0.5505
13.826081,0.3662
13.829649,0.4834
13.830913,0.7156
13.834989,0.6486
13.836683,0.4452
13.838516,0.4787
13.840587,0.7036
13.843039,0.6869
13.846124,0.4739
13.848455,0.4858
13.850377,0.6988
13.855074,0.6653
13.855869,0.3542
13.860088,0.225
13.860505,0.493
13.862685,0.6438
13.866211,0.5169
13.867832,0.493
13.869892,0.749
13.876825,0.8137
13.877408,0.5169
13.877704,0.2968
13.881988,0.4786
13.882487,0.7179
13.8844,0.5911
13.890875,0.5097
13.894822,0.7394
13.89559,0.8591
13.896065,0.5696
13.898353,0.2968
13.898982,0.3758
13.904159,0.6103
13.904713,0.5576
13.909766,0.3853
13.910315,0.5122
13.912166,0.7538
13.91371,0.6701
13.916642,0.3901
13.918346,0.4236
13.922366,0.6845
13.92573,0.6869
13.926394,0.4595
13.929937,0.4452
13.932992,0.6773
13.933623,0.6725
13.936914,0.4237
13.939118,0.3232
13.944314,0.5648
13.945048,0.7324
13.948123,0.5337
13.948782,0.4763
13.951907,0.6366
13.954342,0.6988
13.95501,0.4572
13.960553,0.2825
13.961279,0.4356
13.962142,0.6175
13.966176,0.4691
13.968951,0.3829
13.970776,0.6198
13.972536,0.7993
13.980219,0.6414
13.980943,0.4595
13.981338,0.5361
13.981722,0.6509
13.984308,0.4763
13.986295,0.2513
13.990059,0.3447
13.994734,0.639
13.995173,0.572
13.996395,0.4499
13.999148,0.5361
14.002542,0.7634
14.003882,0.7036
14.007096,0.4021
14.008693,0.3351
14.010609,0.5265
14.014553,0.4524
14.015707,0.2609
14.018581,0.3758
14.020366,0.7012
14.024534,0.7993
14.025469,0.5935
14.028181,0.4714
14.030842,0.5648
14.032886,0.505
14.035143,0.237
14.038735,0.1437
14.04152,0.4308
14.043833,0.706
14.045395,0.5481
14.052926,0.3925
14.053573,0.5313
14.054099,0.5744
14.054508,0.3255
14.059906,0.2178
14.060523,0.4667
14.062925,0.7945
14.066256,0.6581
14.066886,0.4116
14.070003,0.414
14.072763,0.5313
14.080036,0.3375
14.08072,0.1197
14.081144,0.249
14.08182,0.6151
14.084623,0.6127
14.086799,0.4284
14.088284,0.4547
14.094465,0.6677
14.094919,0.5552
14.096395,0.2585
14.101686,0.2465
14.102075,0.5361
14.104462,0.6055
14.106561,0.4141
14.109078,0.3088
14.115833,0.4284
14.116338,0.4452
14.116757,0.2012
14.118355,0.1916
14.122251,0.4835
14.122743,0.6917
14.126658,0.584
14.127245,0.3877
14.131586,0.5122
14.133733,0.5983
14.136154,0.3423
14.138657,0.1222
14.141882,0.3112
14.142503,0.5577
14.146271,0.5074
14.146854,0.3686
14.150562,0.45
14.153229,0.6294
14.15527,0.4404
14.160234,0.2155
14.160802,0.2801
14.161315,0.4763
14.167604,0.4595
14.16806,0.2585
14.169143,0.2944
14.172364,0.5505
14.181175,0.4691
14.181852,0.2155
14.182296,0.2465
14.182711,0.438
14.184824,0.4571
14.186638,0.2298
14.189175,0.2513
14.195561,0.5097
14.196019,0.5696
14.196265,0.347
14.198084,0.2609
14.200169,0.3925
14.204311,0.4284
14.205702,0.237
14.208007,0.1508
14.216634,0.3734
14.21722,0.4858
14.217555,0.2896
14.21787,0.1412
14.220844,0.2944
14.225515,0.4882
14.226016,0.3399
14.227449,0.2058
14.231128,0.3494
14.23277,0.5313
14.234118,0.3877
14.238313,0.1508
14.24367,0.1987
14.244128,0.4523
14.244436,0.3782
14.24802,0.1891
14.248542,0.2298
14.253537,0.4547
14.254159,0.4165
14.263728,0.158
14.264323,0.1915
14.264793,0.4452
14.265257,0.4045
14.266933,0.1533
14.26844,0.1102
14.271987,0.3686
14.276571,0.4165
14.277132,0.2083
14.278265,0.2226
14.281115,0.4667
14.283313,0.5265
14.287326,0.2897
14.287706,0.1437
14.290627,0.2944
14.292403,0.4165
14.296885,0.1748
14.297401,0.0408
14.300468,0.2323
14.301966,0.3974
14.304513,0.2969
14.310007,0.1604
14.310494,0.2944
14.316453,0.4931
14.317105,0.3256
14.319011,0.1485
14.319655,0.2585
14.321574,0.4237
14.325883,0.3184
14.326437,0.0863
14.335571,0.1557
14.336196,0.3543
14.336639,0.3088
14.337075,0.1246
14.33973,0.1844
14.344454,0.4404
14.345184,0.4308
14.347106,0.1676
14.349516,0.1389
14.35254,0.3782
14.353886,0.3423
14.355789,0.1245
14.358861,0.0743
14.361329,0.2848
14.363504,0.3806
14.365385,0.1891
14.369598,0.1628
14.37015,0.3638
14.38054,0.426
14.381319,0.2394
14.381738,0.0958
14.382115,0.2322
14.382551,0.3542
14.386025,0.1724
14.388233,0.0336
14.389718,0.1556
14.394577,0.3232
14.396638,0.1796
14.401306,0.0503
14.401721,0.2298
14.402481,0.4595
14.405064,0.3805
14.407214,0.1628
14.41602,0.1747
14.416562,0.3231
14.416967,0.2035
14.417307,-0.0119
14.418534,0.0671
14.425939,0.3542
14.426531,0.3566
14.426922,0.1723
14.42926,0.1604
14.432021,0.3614
14.434508,0.2848
14.437064,-0.0095
14.438843,-0.0359
14.442278,0.2848
14.442884,0.3566
14.446993,0.1747
14.449098,0.0551
14.451677,0.2776
14.453442,0.3781
14.45698,0.1293
14.457525,0.0479
14.462345,0.2106
14.463014,0.3255
14.467226,0.17
14.467984,0.0311
14.470444,0.1915
14.476781,0.335
14.477346,0.1819
14.477638,-0.0048
14.481346,0.1651
14.481931,0.3279
14.484839,0.1771
14.486764,-0.0239
14.491103,0.0838
14.491546,0.3159
14.496358,0.201
14.497232,0.0143
14.499984,0.11
14.501955,0.3613
14.504467,0.3135
14.506805,0.1244
14.508747,0.0383
14.512959,0.1962
14.513904,0.1412
14.516729,-0.0263
14.519361,-0.0239
14.522173,0.2345
14.525228,0.2728
14.525638,0.0622
14.528914,0.0215
14.530929,0.2441
14.534612,0.3206
14.535093,0.0742
14.538675,-0.0144
14.543514,0.2129
14.544129,0.2991
14.546598,0.0646
14.550548,-0.0742
14.550996,0.0694
14.554658,0.225
14.555256,0.1149
14.559359,0.0048
14.560074,0.2656
14.563368,0.4187
14.566595,0.2321
14.569413,-0.0215
14.578716,0.0072
14.579385,0.2106
14.579799,0.0431
14.597599,-0.1244
14.598065,0.0407
14.598504,0.3446
14.598829,0.3255
14.59907,0.1388
14.5993,0.1651
14.599499,0.3518
14.599717,0.28
14.605024,-0.0072
14.605373,-0.0646
14.605607,0.1699
14.605838,0.1939
14.606047,0.0168
14.608578,-0.0048
14.610576,0.225
14.612585,0.2489
14.615028,0.0407
14.617859,0.0287
14.620329,0.2632
14.625258,0.3781
14.625602,0.1627
14.627166,-0.0263
14.630653,0.1436
14.632347,0.2273
14.634834,0.0527
14.63728,-0.0431
14.641561,0.1603
14.64197,0.3805
14.645075,0.2465
14.648723,-0.0072
14.652236,0.0383
14.65254,0.1914
14.655706,0.067
14.656731,-0.0813
14.659132,0.0742
14.661234,0.3757
14.663737,0.335
14.666666,0.0598
14.668617,0.0885
14.670962,0.2393
14.673632,0.158
14.675822,-0.0646
14.678526,-0.0335
14.680618,0.2345
14.683061,0.3422
14.685551,0.1412
14.690767,0.079
14.691206,0.2704
14.694081,0.2321
14.695508,-0.012
14.697888,-0.0861
14.700069,0.1412
14.702482,0.2537
14.706758,0.0335
14.708183,-0.067
14.709638,0.1603
14.714287,0.2943
14.714607,0.1268
14.717155,0.0095
14.719326,0.2129
14.723109,0.3254
14.724304,0.1627
14.728115,-0.0192
14.729364,0.0215
14.732464,0.1628
14.734804,0.0288
14.737429,-0.1148
14.74041,0.0599
14.744142,0.3015
14.744501,0.225
14.746713,0
14.752596,0.0981
14.753549,0.3637
14.753972,0.2441
14.758979,-0.0263
14.762409,-0.0359
14.762963,0.1484
14.76337,0.091
14.767829,-0.1124
14.768341,-0.0909
14.772168,0.2058
14.775125,0.3398
14.777573,0.1675
14.777971,0.1292
14.782763,0.2751
14.783171,0.2225
14.78662,-0.1173
14.78756,-0.268
14.792099,-0.0239
14.792561,0.201
14.795709,0.079
14.797749,0.0215
14.803087,0.2154
14.803597,0.3207
14.810414,0.0814
14.810936,-0.122
14.811537,-0.0024
14.816001,0.2297
14.816452,0.2178
14.817187,0.0814
14.819812,0.146
14.822373,0.268
14.825349,0.0814
14.827445,-0.1986
14.830779,-0.1076
14.831951,0.1412
14.8347,0.1532
14.836602,0.0335
14.839531,0.1555
14.841451,0.3853
14.844956,0.2919
14.846527,-0.0503
14.849566,-0.1029
14.851349,0.1053
14.854966,0.1268
14.856832,-0.0359
14.8598,-0.0311
14.864619,0.189
14.865041,0.28
14.866271,0.0694
14.869484,-0.0575
14.871304,0.1507
14.874614,0.2656
14.878411,0.0478
14.878996,-0.0551
14.882678,0.1029
14.883179,0.2345
14.886152,0.0096
14.888784,-0.1436
14.894787,0.0431
14.895281,0.2202
14.895579,0.0838
14.898585,-0.0144
14.900128,0.1675
14.90361,0.3446
14.904207,0.1986
14.907285,-0.055
14.909064,-0.055
14.912928,0.0934
14.914822,0.0192
14.918553,-0.1244
14.918933,-0.0024
14.922332,0.2968
14.924446,0.2991
14.930992,0.0431
14.931416,0.0191
14.931692,0.1819
14.934235,0.1221
14.936735,-0.0933
14.939252,-0.0766
14.944574,0.1723
14.945271,0.2465
14.947836,0.0933
14.950071,0.0407
14.952431,0.2273
14.954293,0.2465
14.958615,-0.0358
14.959241,-0.1818
14.961063,0.0024
14.963332,0.1604
14.965588,0.0407
14.968528,-0.0311
14.970766,0.1938
14.980546,0.3566
14.981273,0.1029
14.981685,-0.1412
14.982061,-0.0095
14.982424,0.1843
14.986029,0.1101
14.988036,-0.0167
14.996593,0.122
14.997235,0.3087
14.997598,0.1412
14.997913,-0.0909
15.00008,-0.0694
15.002043,0.1221
15.005586,0.1388
15.007652,-0.0072
15.011753,0.0574
15.014765,0.3039
15.015285,0.2513
15.017015,-0.0502
15.019661,-0.1507
15.020852,0.0336
15.025018,0.0886
15.026002,-0.043
15.027994,0
15.031202,0.3183
15.034086,0.4618
15.035258,0.213
15.039935,0.0096
15.040356,-0.0047
15.043368,-0.0047
15.044896,-0.2607
15.048476,-0.3014
15.051517,0.0336
15.052931,0.3232
15.055545,0.2729
15.058939,0.1652
15.059437,0.2609
15.062701,0.3231
15.064901,0.0408
15.068054,-0.2727
15.068972,-0.1554
15.076445,0.0863
15.077049,0.0887
15.077371,-0.0094
15.080496,0.1054
15.081745,0.3686
15.084857,0.2945
15.086665,0.0193
15.096154,-0.0454
15.096764,0.115
15.097156,0.0791
15.097438,-0.1243
15.099387,-0.0549
15.102714,0.2322
15.103167,0.2562
15.11054,0.0145
15.111204,-0.043
15.111718,0.1628
15.114618,0.2394
15.116181,0.024
15.118245,-0.0287
15.121923,0.2034
15.124468,0.28
15.126831,0.0599
15.129107,-0.122
15.130706,0.0312
15.13283,0.1772
15.136401,0.036
15.137463,-0.0454
15.142502,0.1556
15.143112,0.3255
15.147849,0.1173
15.148328,-0.0765
15.150896,-0.0191
15.153182,0.1652
15.156387,0.0408
15.156927,-0.11
15.16344,0.0551
15.163973,0.347
15.164323,0.2753
15.168948,0.0575
15.170702,0.0312
15.172401,0.1796
15.180613,0.0767
15.181358,-0.2056
15.181782,-0.1554
15.182183,0.1102
15.186824,0.237
15.187411,0.0767
15.189284,0.1078
15.194025,0.2944
15.194478,0.2849
15.19733,-0.0406
15.198955,-0.1937
15.200519,0.0169
15.203508,0.1414
15.205234,-0.0142
15.208454,-0.0501
15.215804,0.1796
15.216255,0.3232
15.216569,0.1485
15.219272,-0.0167
15.220557,0.0839
15.224054,0.2131
15.22514,0.0289
15.227847,-0.153
15.230794,-0.019
15.234602,0.2131
15.235064,0.0863
15.238491,-0.1004
15.241315,0.0193
15.24339,0.2658
15.248452,0.1868
15.249119,0.0312
15.249451,0.1126
15.253439,0.3279
15.254194,0.2298
15.258659,-0.0956
15.259272,-0.1578
15.262333,-0.0046
15.264232,0.0505
15.266602,-0.062
15.268549,0.0025
15.272227,0.3064
15.276062,0.3447
15.276989,0.103
15.278114,-0.0573
15.282117,0.1269
15.284432,0.1533
15.286108,-0.0669
15.289385,-0.1147
15.296597,0.1365
15.297988,0.3016
15.299114,0.1198
15.299815,0.0049
15.30091,0.1365
15.303057,0.2131
15.306033,0.0385
15.316649,-0.1482
15.317337,0.0002
15.317719,0.2395
15.318067,0.0935
15.320048,-0.0453
15.320608,0.0743
15.324171,0.2969
15.324779,0.1103
15.328215,-0.1362
15.329532,-0.0621
15.332879,0.1844
15.334759,0.1462
15.337704,-0.0214
15.339793,0.0815
15.343281,0.3208
15.347435,0.2634
15.347841,-0.0094
15.34914,-0.1004
15.35223,0.0648
15.356195,0.072
15.356717,-0.0883
15.360604,-0.0788
15.361319,0.1964
15.364174,0.2874
15.367019,0.0744
15.369409,-0.0405
15.371315,0.1174
15.374664,0.206
15.37569,-0.019
15.37847,-0.0908
15.381629,0.1006
15.383125,0.2562
15.386515,0.0744
15.389372,-0.0764
15.38994,0.0265
15.398632,0.194
15.399292,0.0481
15.399776,-0.1171
15.400168,0.0265
15.403583,0.249
15.404613,0.1413
15.412352,-0.0573
15.413032,0.0528
15.41334,0.261
15.414239,0.1031
15.417048,-0.1243
15.418999,-0.0764
15.421631,0.1557
15.424879,0.1533
15.431488,0.0001
15.431879,0.0169
15.43214,0.2897
15.434994,0.2442
15.436224,-0.0477
15.438535,-0.1291
15.442891,0.0648
15.443463,0.139
15.448776,-0.019
15.44927,-0.0334
15.451914,0.1796
15.454651,0.2562
15.457823,0.0049
15.458492,-0.1506
15.462242,0.0241
15.462862,0.1724
15.466654,0.0647
15.469299,0.0168
15.471168,0.2178
15.476009,0.359
15.476714,0.115
15.479623,-0.1578
15.480366,-0.1195
15.482366,0.0289
15.487903,-0.0429
15.488474,-0.1338
15.497026,0.0336
15.497742,0.3232
15.498184,0.2227
15.498582,-0.0119
15.500924,-0.0071
15.503226,0.1652
15.505424,0.0624
15.50789,-0.1602
15.511419,-0.1076
15.512286,0.194
15.517476,0.2586
15.51787,0.0289
15.520619,0.0121
15.521092,0.1963
15.525743,0.1724
15.526354,-0.0979
15.528583,-0.1698
15.533959,0.0576
15.534359,0.2107
15.535527,0.0432
15.539228,-0.0262
15.542814,0.1533
15.543339,0.2059
15.546104,-0.0716
15.548469,-0.2152
15.55014,0.0049
15.554677,0.2179
15.555194,0.1437
15.559492,0.0504
15.560277,0.2107
15.563602,0.2849
15.566127,0.0935
15.568765,-0.2128
15.570952,-0.1601
15.580437,0.0242
15.581205,0.0409
15.581622,-0.0261
15.582009,0.1079
15.585044,0.3543
15.585559,0.2132
15.58783,-0.0788
15.590348,-0.0788
15.595158,0.1151
15.595598,0.0792
15.596783,-0.0788
15.599159,0.0073
15.601783,0.2682
15.603471,0.2969
15.60876,0.0265
15.60928,-0.0453
15.616717,0.127
15.617265,0.1701
15.617618,-0.0501
15.619329,-0.0884
15.621838,0.1437
15.623968,0.2419
15.628264,0.0384
15.628875,-0.0788
15.630938,0.1198
15.633196,0.2299
15.637993,0.0408
15.638514,-0.1267
15.642827,0.0552
15.643406,0.2442
15.647666,0.1102
15.648147,-0.0549
15.652045,0.0647
15.655015,0.2442
15.663734,0.1126
15.664167,-0.1027
15.664447,-0.0668
15.664727,0.1677
15.669023,0.1461
15.669456,-0.0334
15.670904,0.0121
15.672806,0.2394
15.678059,0.1509
15.679689,-0.1027
15.679953,-0.1195
15.681505,0.1365
15.686474,0.1796
15.686779,-0.0023
15.690056,0.0216
15.691454,0.2585
15.693925,0.2657
15.695764,-0.031
15.700244,-0.165
15.701462,0.036
15.704556,0.1629
15.708185,0.0336
15.708708,-0.0214
15.711247,0.1915
15.714001,0.2442
15.716092,0.0073
15.718419,-0.1579
15.722306,0.0192
15.724539,0.1843
15.725067,0.0551
15.734953,-0.0382
15.735456,0.1293
15.735762,0.2992
15.736047,0.1221
15.73952,-0.0741
15.740057,-0.0263
15.743878,0.1604
15.744472,0.0838
15.748539,-0.0741
15.751065,0.024
15.75425,0.2394
15.754797,0.1389
15.759075,-0.1243
15.759587,-0.0932
15.763857,0.1437
15.764363,0.1724
15.767853,-0.0502
15.771429,-0.0263
15.771896,0.2394
15.780028,0.237
15.780724,0.0096
15.781164,-0.0909
15.783353,0.1149
15.783911,0.17
15.787135,-0.043
15.789313,-0.0909
15.797478,0.1556
15.80168,0.292
15.802021,0.1221
15.802291,-0.0717
15.802519,0.036
15.802775,0.1557
15.809442,-0.0525
15.809922,-0.1435
15.814687,0.0432
15.815154,0.2849
15.815467,0.1581
15.818873,-0.0095
15.821577,0.0551
15.822056,0.2298
15.82861,0.0863
15.829281,-0.1123
15.834465,-0.0358
15.834989,0.2466
15.836904,0.1916
15.837368,-0.0597
15.84132,-0.0645
15.841812,0.1246
15.847947,0.1198
15.848353,-0.0717
15.850175,-0.0454
15.851425,0.2394
15.854981,0.249
15.85698,-0.0382
15.859355,-0.0693
15.86349,0.1724
15.865573,0.2155
15.866356,0.0097
15.869129,-0.0382
15.871793,0.1436
15.874001,0.2489
15.876822,0.0503
15.879827,-0.0669
15.88038,0.0862
15.885511,0.2226
15.885834,0.0264
15.889921,-0.1004
15.890284,0.0767
15.8963,0.2274
15.896926,0.0767
15.89844,-0.0885
15.900602,0.0814
15.904017,0.2657
15.906208,0.1341
15.909059,-0.0861
15.910827,-0.0239
15.912599,0.182
15.914401,0.1245
15.917772,-0.0813
15.919099,0.0096
15.923859,0.3183
15.925184,0.2801
15.927331,0.024
15.931162,-0.0502
15.932993,0.0695
15.934949,0.0456
15.937092,-0.1291
15.939985,-0.0502
15.942021,0.2657
15.943675,0.3638
15.946985,0.103
15.949273,-0.0071
15.952506,0.1413
15.954173,0.1509
15.957258,-0.0669
15.960959,-0.1435
15.963117,0.1293
15.963581,0.3016
15.967286,0.1628
15.970225,-0.0215
15.970702,0.0743
15.976604,0.1724
15.977419,-0.0454
15.977838,-0.1794
15.981661,0.0312
15.983262,0.3064
15.98644,0.1915
15.988168,0.0216
15.996259,0.091
15.997006,0.2346
15.997438,0.0432
15.997839,-0.1459
16.00111,-0.0358
16.003079,0.2226
16.005797,0.2298
16.011307,0.0312
16.011953,0.0144
16.012367,0.2202
16.015122,0.1556
16.016801,-0.0717
16.019262,-0.1148
16.02277,0.103
16.02628,0.1293
16.026783,-0.0214
16.031996,0.0001
16.032418,0.28
16.035605,0.3112
16.036109,0.0479
16.039827,-0.0861
16.044177,0.1006
16.044718,0.2083
16.046752,0.036
16.049154,-0.031
16.050901,0.1317
16.053367,0.2274
16.057739,0.0217
16.058328,-0.1172
16.060218,0.0288
16.063808,0.2059
16.065195,0.0695
16.068855,-0.0789
16.070775,0.0647
16.076186,0.2777
16.076936,0.1245
16.078005,-0.0669
16.079343,0.0384
16.083581,0.2489
16.085672,0.1724
16.089948,-0.0239
16.09047,0.0096
16.098376,0.2154
16.099056,0.1843
16.099462,-0.0215
16.099845,-0.055
16.102,0.1652
16.103784,0.1795
16.116149,-0.0502
16.116626,-0.0574
16.117007,0.1867
16.117253,0.2035
16.117461,-0.0334
16.118938,-0.0837
16.122334,0.1436
16.124309,0.2274
16.130875,-0.0095
16.131356,-0.0741
16.133355,0.1149
16.133795,0.2537
16.137642,0.0767
16.138141,-0.0765
16.14293,0.0718
16.143463,0.2107
16.147603,0.0815
16.148084,-0.1315
16.152272,-0.0167
16.1545,0.1724
16.155011,0.0504
16.159298,-0.031
16.163062,0.091
16.163649,0.28
16.167494,0.1365
16.168101,-0.1004
16.171015,-0.0885
16.176937,0.1269
16.17759,0.1054
16.177979,-0.0525
16.180438,0.0001
16.182265,0.225
16.185931,0.2107
16.187371,-0.0526
16.19704,-0.0956
16.197719,0.1006
16.19813,0.1222
16.198534,-0.0741
16.199454,-0.098
16.202231,0.1341
16.204788,0.1916
16.213665,-0.0286
16.214261,-0.0837
16.214555,0.1461
16.214808,0.2561
16.215784,0.0575
16.220244,-0.0669
16.220693,0.0527
16.224764,0.1676
16.225394,0.0336
16.233453,-0.1195
16.233973,0.0217
16.234323,0.2514
16.235414,0.0887
16.237816,-0.1171
16.24209,-0.0477
16.242691,0.1342
16.246739,0.0576
16.248492,-0.0812
16.249624,0.048
16.254231,0.2801
16.254805,0.1748
16.260803,-0.0693
16.261512,-0.0525
16.263512,0.1461
16.264272,0.1294
16.269429,-0.0238
16.270011,-0.0023
16.271695,0.2418
16.277564,0.2131
16.278247,-0.0119
16.280756,-0.1076
16.283226,0.0647
16.283815,0.1605
16.28872,-0.0023
16.289312,-0.0358
16.298223,0.2083
16.298882,0.2944
16.299291,0.048
16.299693,-0.0645
16.302284,0.0982
16.302847,0.2466
16.314335,0.0934
16.314924,-0.0095
16.315274,0.1221
16.315577,0.2729
16.316193,0.1221
16.318898,-0.0502
16.322172,0.0384
16.322573,0.1891
16.326545,0.0982
16.328615,-0.0406
16.335295,0.0982
16.335792,0.3183
16.336125,0.2394
16.337214,-0.0023
16.344534,0.0168
16.345136,0.1987
16.345471,0.1245
16.34681,-0.0621
16.3521,-0.0191
16.3526,0.2178
16.355841,0.2848
16.356323,0.1006
16.360521,0.0718
16.362742,0.2274
16.365156,0.2346
16.367409,-0.0023
16.369134,-0.1339
16.372083,0.0312
16.377875,0.1485
16.378559,0.0312
16.379182,0.0096
16.382288,0.2657
16.383549,0.359
16.38662,0.103
16.389184,-0.0909
16.395744,0.0575
16.399738,0.2107
16.4003,0.0599
16.400894,-0.0071
16.401429,0.1819
16.403279,0.3327
16.405182,0.17
16.418573,-0.0765
16.419045,-0.0406
16.419327,0.1867
16.41962,0.1532
16.419867,0.036
16.421346,0.1532
16.42294,0.3757
16.425129,0.2489
16.427633,-0.0263
16.430292,-0.0717
16.433182,0.158
16.434745,0.1891
16.438267,0.0647
16.440076,0.1316
16.442407,0.3925
16.44443,0.3997
16.447736,0.1005
16.448917,-0.0622
16.45326,0.0623
16.455401,0.1293
16.459409,0.0049
16.45994,-0.0047
16.463279,0.292
16.463699,0.4332
16.468285,0.2322
16.470717,0.0647
16.471155,0.1819
16.473853,0.2059
16.478046,-0.0047
16.478619,-0.122
16.481205,0.0934
16.484116,0.3734
16.486573,0.3351
